H7C603	SNX27	Sorting nexin-27	-	
H9KV32	CD200R1	Cell surface glycoprotein CD200 receptor 1	-	
H9KV87	PCNX4	Pecanex-like protein 4	-	
H9KVB4	TNRC18	Trinucleotide repeat-containing gene 18 protein	-	
I1YNZ6	LMP-2A	K15	-	
I3L2J4	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	-	
J3KMW2	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B	-	
J3KMZ7	INTS2	Integrator complex subunit 2	57508	
J3KN18	CPEB2	Cytoplasmic polyadenylation element-binding protein 2	-	
J3KN20	CREBZF	CREB/ATF bZIP transcription factor	-	
J3KN32	RCOR1	REST corepressor 1	23186	Lymph, Cervix carcinoma, Bone marrow, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
J3KN43	TMEM33	Transmembrane protein 33	-	
J3KN48	ATP6V0E1	V-type proton ATPase subunit e 1	-	
J3KN59	BNIP2	BCL2/adenovirus E1B 19 kDa protein-interacting protein 2	663	
J3KN78	FBXO10	F-box only protein 10	-	
J3KN89	FAU	40S ribosomal protein S30	-	
J3KNB2	ABI2	Abl interactor 2	10152	
J3KNB3	DAPP1	Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide	27071	
J3KNC2	NAA30	N-alpha-acetyltransferase 30	-	
J3KNE1	CDKN2AIP	CDKN2A-interacting protein	55602	
J3KNE3	PAFAH1B2	Platelet-activating factor acetylhydrolase IB subunit beta	-	
J3KNF3	TET3	Methylcytosine dioxygenase TET3	200424	
J3KNG4	SCFD1	Sec1 family domain-containing protein 1	-	
J3KNG8	FNIP1	Folliculin-interacting protein 1	96459	
J3KNI2	C8orf82	UPF0598 protein C8orf82	-	
J3KNQ6	ZNF410	Zinc finger protein 410	-	
J3KNS5	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	-	
J3KNU0	B2M	Beta-2-microglobulin	-	
J3KNW5	CLUAP1	Clusterin-associated protein 1	23059	
J3KNZ4	IFFO2	Intermediate filament family orphan 2	-	
J3KNZ9	FBRS	Probable fibrosin-1	64319	
J3KP84	ECHDC1	Ethylmalonyl-CoA decarboxylase	-	
J3KPF3	SLC3A2	4F2 cell-surface antigen heavy chain	6520	
J3KPG5	BAZ2A	Bromodomain adjacent to zinc finger domain protein 2A	-	
J3KPH4	SNX1	Sorting nexin-1	-	
J3KPT8	DNAJC24	DnaJ homolog subfamily C member 24	-	
J3KPW0	IFT140	Intraflagellar transport protein 140 homolog	-	
J3KQ09	POLI	DNA polymerase iota	-	
J3KQE5	RAN	GTP-binding nuclear protein Ran	-	
J3KQP8	PTAR1	Protein prenyltransferase alpha subunit repeat-containing protein 1	-	
J3KR51	ZNF525	HCG1787564	170958	
J3KR62	ZNF525	Zinc finger protein 525	170958	
J3QT10	SETD6	N-lysine methyltransferase SETD6	-	
J9JIC7	VEZF1	Vascular endothelial zinc finger 1	-	
J9JIE6	TMCO1	Calcium load-activated calcium channel	54499	
J9JIF5	CXXC4	CXXC-type zinc finger protein 4	80319	
K4DI92	RWDD4	RWD domain containing 4A	-	
K4DI97	BMP2K	BMP-2-inducible protein kinase	-	
M0QWZ8	ZNF550	Zinc finger protein 550	-	
M0QX28	SLC39A9	Zinc transporter ZIP9	55334	
M0QXH0	TXN2	Thioredoxin, mitochondrial	-	
O00151	PDLIM1	PDZ and LIM domain protein 1	9124	Heart, Pancreas, Placenta, Platelet, Platelet, Leukemic T-cell, Cervix carcinoma, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00178	GTPBP1	GTP-binding protein 1	9567	Brain, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00186	STXBP3	Syntaxin-binding protein 3	6814	Brain, Leukemic T-cell, Thalamus, Tongue, Lung, Testis, Liver
O00193	SMAP	Small acidic protein	10944	Placenta, Brain, Brain, Skin, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, T-cell, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00203	AP3B1	AP-3 complex subunit beta-1	8546	Heart, Pancreas, Colon, Uterus, Cervix, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O00231	PSMD11	26S proteasome non-ATPase regulatory subunit 11	5717	Heart, Pancreas, Lung, Platelet, B-cell lymphoma, Embryonic kidney, Cervix carcinoma, Erythroleukemia, Liver
O00232	PSMD12	26S proteasome non-ATPase regulatory subunit 12	5718	Tongue, Brain, Muscle, Testis, Platelet, Lymphoblast, Embryonic kidney, Liver
O00258	WRB	Tail-anchored protein insertion receptor WRB	7485	Heart, Ovary
O00264	PGRMC1	Membrane-associated progesterone receptor component 1	10857	Liver, Cerebellum, Ovary, Embryonic kidney, Cervix carcinoma, Prostate cancer, Cervix carcinoma, T-cell, Platelet, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00273	DFFA	DNA fragmentation factor subunit alpha	1676	Mammary gland, Eye, Kidney, Skeletal muscle, Ovarian carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00287	RFXAP	Regulatory factor X-associated protein	5994	Thalamus, Testis, Lymphoblast
O00291	HIP1	Huntingtin-interacting protein 1	3092	Uterus, Brain, Cervix carcinoma, Liver
O00330	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	8050	Liver, Synovium, Brain, Brain, Liver
O00399	DCTN6	Dynactin subunit 6	10671	Skin, Substantia nigra, Skin
O00400	SLC33A1	Acetyl-coenzyme A transporter 1	9197	Melanoma, Kidney, Erythroleukemia
O00401	WASL	Neural Wiskott-Aldrich syndrome protein	8976	Brain, Melanoma, Brain, Cervix carcinoma, Cervix carcinoma, Colon carcinoma
O00418	EEF2K	Eukaryotic elongation factor 2 kinase	29904	Glial tumor, Lymph, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00422	SAP18	Histone deacetylase complex subunit SAP18	10284	Hair follicle dermal papilla, Brain cortex, Hypothalamus
O00443	PIK3C2A	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	5286	Trachea, Lung, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00471	EXOC5	Exocyst complex component 5	10640	Thalamus, Uterus, Cervix carcinoma, Erythroleukemia
O00478	BTN3A3	Butyrophilin subfamily 3 member A3	10384	Mammary gland, Lymph, Leukemic T-cell, Liver
O00481	BTN3A1	Butyrophilin subfamily 3 member A1	11119	Hippocampus, Thalamus, Synovium
O00505	KPNA3	Importin subunit alpha-4	3839	Fetal brain, Lung, Brain, Brain, Muscle, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00512	BCL9	B-cell CLL/lymphoma 9 protein	607	Fetal brain, Embryonic kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00560	SDCBP	Syntenin-1	6386	Rectum, Urinary bladder, Brain, Pre-B cell, Fetal brain, Melanoma, Melanoma, Cervix carcinoma, Erythroleukemia, Liver
O00567	NOP56	Nucleolar protein 56	10528	Cervix carcinoma, Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Prostate cancer, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
O00571	DDX3X	ATP-dependent RNA helicase DDX3X	1654	Hippocampus, Liver, Liver, Uterus, Skin, Lymphoblast, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
O00629	KPNA4	Importin subunit alpha-3	3840	Lung, Testis, Lymphoblast, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O00635	TRIM38	E3 ubiquitin-protein ligase TRIM38	10475	Lung, Liver
O00712	NFIB	Nuclear factor 1 B-type	4781	Foreskin, Amygdala, Colon epithelium, Cervix, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Liver
O00716	E2F3	Transcription factor E2F3	1871	Pre-B cell, Rectum tumor, Bone marrow
O00743	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	5537	Brain, Cerebellum, Urinary bladder, Embryonic kidney, Liver
O00750	PIK3C2B	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	5287	Mammary gland, Monocyte, Cervix carcinoma
O00767	SCD	Acyl-CoA desaturase	6319	Liver, Brain, Liver, Skin, Cerebellum, Liver, Mammary gland, Placenta, Leukemic T-cell, Adipose tissue, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O14495	PLPP3	Phospholipid phosphatase 3	8613	Brain, Brain, Placenta, Cervix carcinoma, Cervix carcinoma
O14497	ARID1A	AT-rich interactive domain-containing protein 1A	8289	Brain, Gastric mucosa, Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
O14521	SDHD	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	6392	Liver, Bone marrow, Brain, Lung, Skeletal muscle, Liver
O14524	NEMP1	Nuclear envelope integral membrane protein 1	23306	Brain, Amygdala, Endometrial tumor, Placenta, Cervix carcinoma, Cervix carcinoma, Liver
O14530	TXNDC9	Thioredoxin domain-containing protein 9	10190	Leukemia, Testis, Cerebellum, Bone marrow, Brain, Kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O14544	SOCS6	Suppressor of cytokine signaling 6	9306	Skin
O14562	UBFD1	Ubiquitin domain-containing protein UBFD1	56061	Skeletal muscle, Leukemic T-cell
O14625	CXCL11	C-X-C motif chemokine 11	6373	Astrocyte, Peripheral blood monocyte, Fetal astrocyte, Keratinocyte, Myeloma, Keratinocyte, Bone marrow, Brain, Liver
O14640	DVL1	Segment polarity protein dishevelled homolog DVL-1	1855	
O14641	DVL2	Segment polarity protein dishevelled homolog DVL-2	1856	Colon, Leukemic T-cell, Cervix carcinoma, Erythroleukemia, Liver
O14647	CHD2	Chromodomain-helicase-DNA-binding protein 2	1106	Skin, T-cell, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O14662	STX16	Syntaxin-16	8675	Brain, Kidney, Placenta
O14672	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	102	Placenta, Platelet, Liver, Leukemic T-cell, Cervix carcinoma, Liver
O14682	ENC1	Ectoderm-neural cortex protein 1	8507	Colon cancer, Fetal brain, Hippocampus, Brain, Muscle, Leukemic T-cell
O14686	KMT2D	Histone-lysine N-methyltransferase 2D	8085	Cervix carcinoma, Cervix carcinoma, Embryonic kidney, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
O14709	ZNF197	Zinc finger protein 197	10168	Tongue
O14727	APAF1	Apoptotic protease-activating factor 1	317	Cervix carcinoma, Cervix carcinoma, Heart, Peripheral blood, T-cell, Kidney, Prostatic carcinoma, Brain
O14763	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	8795	Foreskin fibroblast, Liver, Spleen, Ovary, Colon endothelium, Cervix
O14776	TCERG1	Transcription elongation regulator 1	10915	Cervix carcinoma, Aortic endothelium, Cervix carcinoma, Erythroleukemia, Colon carcinoma
O14787	TNPO2	Transportin-2	30000	PNS
O14802	POLR3A	DNA-directed RNA polymerase III subunit RPC1	11128	Uterus
O14867	BACH1	Transcription regulator protein BACH1	571	Trachea, Placenta, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O14917	PCDH17	Protocadherin-17	27253	Hippocampus, Brain
O14948	TFEC	Transcription factor EC	22797	Monocytic leukemia, Fetal kidney, Brain
O14965	AURKA	Aurora kinase A	6790	Blood, Mammary gland, Cervix, Colon, Kidney, Muscle, Cervix carcinoma
O14966	RAB29	Ras-related protein Rab-7L1	8934	Placenta, Thymus, Trachea, Ovary, Cervix carcinoma, Cervix carcinoma
O14967	CLGN	Calmegin	1047	Testis, Testis, Testis, Cervix carcinoma
O14974	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	4659	Brain, Liver, Liver, Testis, Blood, Brain, Leukemic T-cell, Colon, Cervix carcinoma, T-cell, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O14977	AZIN1	Antizyme inhibitor 1	51582	Kidney, Brain, Lung, Brain
O14979	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	9987	Erythroleukemia, Placenta, Placenta, Lung, Ovary, Skin, Brain, Colon carcinoma, Ovarian carcinoma, Fetal brain cortex, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
O14980	XPO1	Exportin-1	7514	Placenta, Chronic myeloid leukemia cell, Hippocampus, Testis, Testis, B-cell lymphoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O14981	BTAF1	TATA-binding protein-associated factor 172	9044	Thymus, Cervix carcinoma, Erythroleukemia
O15014	ZNF609	Zinc finger protein 609	23060	Brain, Skin, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O15033	AREL1	Apoptosis-resistant E3 ubiquitin protein ligase 1	9870	Brain, Trachea, Testis
O15034	RIMBP2	RIMS-binding protein 2	23504	Brain, Fetal kidney, Brain
O15037	KHNYN	Protein KHNYN	23351	Brain, Placenta, Brain, Colon, Erythroleukemia, Liver
O15040	TECPR2	Tectonin beta-propeller repeat-containing protein 2	9895	Brain, Cervix carcinoma
O15042	U2SURP	U2 snRNP-associated SURP motif-containing protein	23350	Lung, Urinary bladder, Brain, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O15055	PER2	Period circadian protein homolog 2	8864	Brain, Brain, Brain
O15060	ZBTB39	Zinc finger and BTB domain-containing protein 39	9880	Brain, Testis, Cerebellum, Brain
O15062	ZBTB5	Zinc finger and BTB domain-containing protein 5	9925	Brain, Pancreas, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
O15066	KIF3B	Kinesin-like protein KIF3B	9371	Brain, Brain, Brain, Testis, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O15084	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	23243	Testis, Brain, Amygdala, Cerebellum, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O15105	SMAD7	Mothers against decapentaplegic homolog 7	4092	Umbilical vein endothelial cell, Umbilical vein endothelial cell, Brain, Pulmonary artery, Lung
O15111	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	1147	T-cell, Cervix carcinoma, Heart, Cervix carcinoma
O15116	LSM1	U6 snRNA-associated Sm-like protein LSm1	27257	Lymph node, Substantia nigra, Eye, Erythroleukemia
O15118	NPC1	NPC intracellular cholesterol transporter 1	4864	Cerebellum, Placenta, Placenta, Liver
O15127	SCAMP2	Secretory carrier-associated membrane protein 2	10066	Tongue, Skin, Platelet, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O15131	KPNA5	Importin subunit alpha-6	3841	Testis, Testis
O15151	MDM4	Protein Mdm4	4194	Colon tumor, Gastric mucosa, Brain, Testis, Mammary cancer, Erythroleukemia
O15155	BET1	BET1 homolog	10282	Brain, Placenta, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O15156	ZBTB7B	Zinc finger and BTB domain-containing protein 7B	51043	Skin fibroblast, Uterus, Salivary gland, Uterus, Cervix carcinoma, Cervix carcinoma, Liver
O15182	CETN3	Centrin-3	1070	Lung, Testis, Lymphoblast, Erythroleukemia
O15211	RGL2	Ral guanine nucleotide dissociation stimulator-like 2	5863	Brain, Amygdala, Testis, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O15226	NKRF	NF-kappa-B-repressing factor	55922	Cervix carcinoma, Pancreas, Skin, Fetal brain, Brain, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O15254	ACOX3	Peroxisomal acyl-coenzyme A oxidase 3	8310	Liver, Uterus
O15265	ATXN7	Ataxin-7	6314	Lymphoblast, Colon, Trachea, Testis
O15270	SPTLC2	Serine palmitoyltransferase 2	9517	Pancreas, Brain, Lymph, Pancreatic islet, Pancreatic islet
O15294	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	8473	Liver, Endometrium, Fetal brain, Spinal cord, Colon, Pancreas, Hepatoma, Cervix carcinoma, Erythroleukemia
O15297	PPM1D	Protein phosphatase 1D	8493	Brain, Skin, Leukemic T-cell, Erythroleukemia
O15355	PPM1G	Protein phosphatase 1G	5496	Skeletal muscle, Placenta, Skin, Embryonic kidney, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
O15370	SOX12	Transcription factor SOX-12	6666	Fetal brain, Prostate
O15374	SLC16A4	Monocarboxylate transporter 5	9122	Placenta, Lung, Mesangial cell, Placenta, Substantia nigra, Brain
O15397	IPO8	Importin-8	10526	Testis, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell
O15403	SLC16A6	Monocarboxylate transporter 7	9120	Blood, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma
O15409	FOXP2	Forkhead box protein P2	93986	Brain, Corpus striatum, Fetal brain, Frontal cortex, Brain, Tongue, Brain, Brain cortex
O15431	SLC31A1	High affinity copper uptake protein 1	1317	Testis, Liver, Skeletal muscle, Lung, Erythroleukemia
O15503	INSIG1	Insulin-induced gene 1 protein	3638	Placenta, Mammary tumor, Skin
O15511	ARPC5	Actin-related protein 2/3 complex subunit 5	10092	Skin, Platelet, Liver
O15516	CLOCK	Circadian locomoter output cycles protein kaput	9575	Brain, Placenta, Lung, Brain, Liver
O15523	DDX3Y	ATP-dependent RNA helicase DDX3Y	8653	Testis, Thalamus, Testis
O15524	SOCS1	Suppressor of cytokine signaling 1	8651	T-cell lymphoma, Myeloid leukemia cell, B-cell
O15525	MAFG	Transcription factor MafG	4097	Muscle, Muscle, Lung, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O43143	DHX15	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15	1665	Placenta, Prostate, Lymphoblast, Cervix carcinoma, Erythroleukemia, Liver
O43148	RNMT	mRNA cap guanine-N7 methyltransferase	8731	Brain, Ovary
O43150	ASAP2	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2	8853	Brain, Placenta, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O43151	TET3	Methylcytosine dioxygenase TET3	200424	Duodenum, Brain
O43164	PJA2	E3 ubiquitin-protein ligase Praja-2	9867	Brain, Placenta, Brain, Embryonic kidney, Liver, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43166	SIPA1L1	Signal-induced proliferation-associated 1-like protein 1	26037	Brain, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43167	ZBTB24	Zinc finger and BTB domain-containing protein 24	9841	Brain, Brain, Eye
O43189	PHF1	PHD finger protein 1	5252	Placenta, Uterus, Cervix carcinoma, Erythroleukemia, Liver
O43237	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	1783	Placenta, Testis, Uterus, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver, Colon carcinoma
O43251	RBFOX2	RNA binding protein fox-1 homolog 2	23543	Placenta, Brain, Adrenal gland, Uterus, Liver, Colon carcinoma
O43283	MAP3K13	Mitogen-activated protein kinase kinase kinase 13	9175	Cerebellum, Brain, Testis, Tongue, Brain
O43286	B4GALT5	Beta-1,4-galactosyltransferase 5	9334	Mammary tumor, Cerebellum, Lung, Brain
O43296	ZNF264	Zinc finger protein 264	9422	Brain, Testis, Embryonic kidney, Cervix carcinoma
O43298	ZBTB43	Zinc finger and BTB domain-containing protein 43	23099	Brain, Muscle, Erythroleukemia
O43309	ZSCAN12	Zinc finger and SCAN domain-containing protein 12	-	Brain, Skin
O43318	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	6885	Lung, Trachea, Uterus, Cervix carcinoma, Platelet, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43353	RIPK2	Receptor-interacting serine/threonine-protein kinase 2	8767	Endothelial cell, Pancreatic adenocarcinoma, Synovium, Skin, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43390	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	10236	Brain, Placenta, Ovarian carcinoma, Fetal brain, Erythroleukemia, Liver
O43432	EIF4G3	Eukaryotic translation initiation factor 4 gamma 3	8672	PNS, Testis, Ovary, Cervix carcinoma, Embryonic kidney, Platelet, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43439	CBFA2T2	Protein CBFA2T2	9139	Leukemia, Leukemia, Brain, Hippocampus, Eye, Ovary, Prostate, Fetal brain, Retina, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43462	MBTPS2	Membrane-bound transcription factor site-2 protease	51360	Fibroblast
O43482	OIP5	Protein Mis18-beta	11339	Uterus, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O43502	RAD51C	DNA repair protein RAD51 homolog 3	5889	Erythroleukemia
O43521	BCL2L11	Bcl-2-like protein 11	10018	Peripheral blood, Spleen, Embryonic kidney, Ovarian cancer, Teratocarcinoma, Tongue, Blood, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
O43524	FOXO3	Forkhead box protein O3	2309	Rhabdomyosarcoma, Stomach, Muscle, Placenta, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Erythroleukemia
O43572	AKAP10	A-kinase anchor protein 10, mitochondrial	11216	Brain, Brain, Lung, Cervix carcinoma, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O43583	DENR	Density-regulated protein	8562	Heart, Uterus, Cervix carcinoma, Cervix carcinoma, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43592	XPOT	Exportin-T	11260	Cervix carcinoma, Cervix carcinoma, Lymph, Placenta, B-cell lymphoma
O43674	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	4711	Heart, Brain, Skin, Urinary bladder, Liver
O43677	NDUFC1	NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial	4717	Heart, Umbilical cord blood, Brain, Skin
O43684	BUB3	Mitotic checkpoint protein BUB3	9184	Spleen, Testis, Tongue, Brain, Placenta, Cervix carcinoma, Erythroleukemia
O43692	PI15	Peptidase inhibitor 15	51050	Endometrial adenocarcinoma, Brain
O43736	ITM2A	Integral membrane protein 2A	9452	Umbilical cord blood, Brain, Thymus, Pancreas
O43739	CYTH3	Cytohesin-3	9265	Placenta, Brain
O43741	PRKAB2	5'-AMP-activated protein kinase subunit beta-2	5565	Brain, Trachea, Pancreas, Cervix carcinoma, Cervix carcinoma, Liver, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia, Liver
O43747	AP1G1	AP-1 complex subunit gamma-1	164	Fetal brain, Uterus, Liver
O43752	STX6	Syntaxin-6	10228	Brain, Muscle, Leukemic T-cell, Cervix carcinoma, Cervix carcinoma, Erythroleukemia
O43809	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	11051	Brain, Retina, Placenta, Ovarian carcinoma, Liver, Colon carcinoma
O43813	LANCL1	Glutathione S-transferase LANCL1	10314	Bone marrow, Erythrocyte, Fetal brain, Brain, Testis, Testis
